"Date", "Numbers", "Winners", "Total Payout"
"10/28/2002","573 Evening","6177","$570,280"
"10/27/2002","384 Evening","2648","$234,780"
"10/26/2002","261 Midday","3155","$278,320"
"10/26/2002","195 Evening","3529","$374,680"
"10/25/2002","902 Midday","1912","$149,850"
"10/25/2002","931 Evening","6688","$521,990"
"10/24/2002","221 Midday","7172","$1,275,970"
"10/24/2002","208 Evening","3643","$419,640"
"10/23/2002","779 Midday","855","$135,250"
"10/23/2002","738 Evening","2478","$215,810"
"10/22/2002","371 Midday","2887","$263,040"
"10/22/2002","830 Evening","3673","$332,370"
"10/21/2002","786 Midday","5484","$479,650"
"10/21/2002","219 Evening","4723","$562,660"
"10/20/2002","766 Evening","1172","$185,340"
"10/19/2002","812 Midday","4927","$541,290"
"10/19/2002","946 Evening","2239","$207,040"
"10/18/2002","984 Midday","2431","$242,970"
"10/18/2002","637 Evening","2462","$220,860"
"10/17/2002","440 Midday","3389","$642,330"
"10/17/2002","474 Evening","2032","$346,530"
"10/16/2002","675 Midday","3763","$333,770"
"10/16/2002","210 Evening","10901","$1,416,920"
"10/15/2002","766 Midday","1028","$145,760"
"10/15/2002","234 Evening","5078","$528,800"
"10/14/2002","428 Midday","2407","$206,100"
"10/14/2002","465 Evening","5528","$513,950"
"10/13/2002","159 Evening","5267","$663,690"
"10/12/2002","565 Midday","1460","$233,890"
"10/12/2002","246 Evening","5023","$598,210"
"10/11/2002","314 Midday","4007","$376,350"
"10/11/2002","265 Evening","3078","$286,390"
"10/10/2002","980 Midday","1979","$141,040"
"10/10/2002","940 Evening","3108","$254,920"
"10/9/2002","905 Midday","1522","$147,660"
"10/9/2002","954 Evening","1966","$169,410"
"10/8/2002","064 Midday","1495","$98,760"
"10/8/2002","907 Evening","1662","$175,360"
"10/7/2002","612 Midday","3268","$337,770"
"10/7/2002","441 Evening","2530","$404,930"
"10/6/2002","664 Evening","1725","$288,110"
"10/5/2002","598 Midday","1526","$127,280"
"10/5/2002","929 Evening","2107","$369,070"
"10/4/2002","020 Midday","3292","$447,260"
"10/4/2002","577 Evening","1948","$296,650"
"10/3/2002","731 Midday","3567","$366,780"
"10/3/2002","240 Evening","2573","$239,120"
"10/2/2002","046 Midday","2245","$168,170"
"10/2/2002","738 Evening","2248","$209,170"
"10/1/2002","975 Midday","2409","$199,160"
"10/1/2002","302 Evening","3591","$390,390"
"9/30/2002","231 Midday","5953","$437,310"
"9/30/2002","355 Evening","1423","$250,700"
"9/29/2002","557 Evening","1180","$235,580"
"9/28/2002","804 Midday","2247","$261,200"
"9/28/2002","181 Evening","3030","$477,630"
"9/27/2002","954 Midday","1825","$161,180"
"9/27/2002","756 Evening","6509","$577,130"
"9/26/2002","737 Midday","1115","$217,250"
"9/26/2002","535 Evening","1761","$304,060"
"9/25/2002","402 Midday","3494","$306,910"
"9/25/2002","878 Evening","1028","$154,670"
"9/24/2002","779 Midday","879","$154,160"
"9/24/2002","557 Evening","1620","$300,080"
"9/23/2002","716 Midday","2441","$216,420"
"9/23/2002","895 Evening","2233","$197,400"
"9/22/2002","881 Evening","5085","$774,560"
"9/21/2002","848 Midday","1166","$186,260"
"9/21/2002","813 Evening","6535","$642,990"
"9/20/2002","158 Midday","3524","$358,260"
"9/20/2002","763 Evening","2916","$288,810"
"9/19/2002","141 Midday","3282","$543,680"
"9/19/2002","920 Evening","2211","$259,300"
"9/18/2002","336 Midday","1612","$292,940"
"9/18/2002","372 Evening","2871","$225,930"
"9/17/2002","713 Midday","3574","$412,050"
"9/17/2002","976 Evening","4882","$421,350"
"9/16/2002","676 Midday","1193","$197,410"
"9/16/2002","096 Evening","2461","$161,850"
"9/15/2002","825 Evening","3722","$356,770"
"9/14/2002","431 Midday","3858","$356,100"
"9/14/2002","205 Evening","3293","$349,060"
"9/13/2002","826 Midday","2232","$223,470"
"9/13/2002","349 Evening","2264","$241,660"
"9/12/2002","997 Midday","1508","$228,350"
"9/12/2002","773 Evening","2872","$523,090"
"9/11/2002","257 Midday","2943","$311,000"
"9/11/2002","679 Evening","8403","$928,830"
"9/10/2002","647 Midday","2186","$222,150"
"9/10/2002","428 Evening","3522","$400,590"
"9/9/2002","739 Midday","1920","$190,110"
"9/9/2002","410 Evening","3451","$416,610"
"9/8/2002","057 Evening","3288","$250,190"
"9/7/2002","186 Midday","2781","$223,730"
"9/7/2002","596 Evening","2866","$273,600"
"9/6/2002","167 Midday","4487","$416,010"
"9/6/2002","441 Evening","4128","$723,850"
"9/5/2002","413 Midday","7874","$1,044,890"
"9/5/2002","668 Evening","1477","$262,250"
"9/4/2002","315 Midday","3850","$392,340"
"9/4/2002","435 Evening","4710","$340,380"
"9/3/2002","145 Midday","3308","$291,820"
"9/3/2002","991 Evening","2642","$421,540"
"9/2/2002","445 Midday","1328","$243,190"
"9/2/2002","684 Evening","2690","$245,900"
"9/1/2002","191 Evening","9635","$1,336,370"
"8/31/2002","629 Midday","2148","$240,790"
"8/31/2002","278 Evening","3660","$388,230"
"8/30/2002","132 Midday","9000","$694,660"
"8/30/2002","407 Evening","3083","$386,450"
"8/29/2002","485 Midday","1305","$113,120"
"8/29/2002","845 Evening","2389","$186,340"
"8/28/2002","799 Midday","929","$151,670"
"8/28/2002","009 Evening","2019","$287,800"
"8/27/2002","878 Midday","853","$135,710"
"8/27/2002","642 Evening","4371","$395,740"
"8/26/2002","362 Midday","2122","$190,860"
"8/26/2002","147 Evening","3110","$321,040"
"8/25/2002","902 Evening","2523","$264,010"
"8/24/2002","493 Midday","1907","$137,980"
"8/24/2002","806 Evening","1542","$178,310"
"8/23/2002","928 Midday","1868","$184,430"
"8/23/2002","070 Evening","1949","$252,650"
"8/22/2002","903 Midday","2155","$219,240"
"8/22/2002","133 Evening","3417","$519,010"
"8/21/2002","680 Midday","952","$85,120"
"8/21/2002","015 Evening","2768","$189,790"
"8/20/2002","839 Midday","1663","$140,600"
"8/20/2002","294 Evening","2515","$232,410"
"8/19/2002","168 Midday","1761","$156,410"
"8/19/2002","327 Evening","3653","$487,690"
"8/18/2002","455 Evening","1737","$306,840"
"8/17/2002","043 Midday","3514","$261,700"
"8/17/2002","578 Evening","3005","$309,820"
"8/16/2002","099 Midday","1370","$185,110"
"8/16/2002","700 Evening","1973","$368,080"
"8/15/2002","285 Midday","3065","$282,520"
"8/15/2002","334 Evening","1478","$268,310"
"8/14/2002","714 Midday","3412","$404,490"
"8/14/2002","473 Evening","2919","$266,490"
"8/13/2002","980 Midday","2728","$215,560"
"8/13/2002","168 Evening","2911","$257,360"
"8/12/2002","810 Midday","6638","$734,650"
"8/12/2002","393 Evening","1525","$245,250"
"8/11/2002","088 Evening","2643","$416,850"
"8/10/2002","795 Midday","1763","$145,810"
"8/10/2002","485 Evening","2432","$206,450"
"8/9/2002","099 Midday","1114","$152,860"
"8/9/2002","449 Evening","1731","$303,870"
"8/8/2002","126 Midday","4119","$441,770"
"8/8/2002","673 Evening","2776","$224,630"
"8/7/2002","244 Midday","2457","$364,320"
"8/7/2002","571 Evening","3263","$287,740"
"8/6/2002","508 Midday","2144","$225,780"
"8/6/2002","442 Evening","2416","$423,780"
"8/5/2002","041 Midday","3107","$189,280"
"8/5/2002","109 Evening","4644","$612,340"
"8/4/2002","086 Evening","1776","$126,570"
"8/3/2002","945 Midday","2179","$210,070"
"8/3/2002","588 Evening","1510","$256,030"
"8/2/2002","343 Midday","1336","$217,930"
"8/2/2002","655 Evening","1631","$263,710"
"8/1/2002","561 Midday","4123","$369,020"
"8/1/2002","026 Evening","3031","$242,930"
"7/31/2002","661 Midday","1248","$190,670"
"7/31/2002","565 Evening","1499","$258,440"
"7/30/2002","608 Midday","1445","$179,490"
"7/30/2002","926 Evening","2957","$310,300"
"7/29/2002","451 Midday","3352","$344,310"
"7/29/2002","526 Evening","3929","$443,820"
"7/28/2002","975 Evening","2478","$210,260"
"7/27/2002","653 Midday","1821","$144,500"
"7/27/2002","165 Evening","3635","$329,720"
"7/26/2002","510 Midday","3657","$401,330"
"7/26/2002","235 Evening","4799","$512,600"
"7/25/2002","873 Midday","1733","$155,570"
"7/25/2002","173 Evening","7900","$627,840"
"7/24/2002","575 Midday","1213","$208,800"
"7/24/2002","597 Evening","4531","$346,580"
"7/23/2002","653 Midday","1829","$148,730"
"7/23/2002","910 Evening","4799","$433,850"
"7/22/2002","682 Midday","1500","$104,070"
"7/22/2002","375 Evening","6485","$540,120"
"7/21/2002","574 Evening","2868","$271,710"
"7/20/2002","208 Midday","2186","$214,600"
"7/20/2002","628 Evening","2544","$284,230"
"7/19/2002","907 Midday","2665","$278,330"
"7/19/2002","500 Evening","5153","$1,182,130"
"7/18/2002","532 Midday","4254","$419,450"
"7/18/2002","192 Evening","4912","$375,580"
"7/17/2002","298 Midday","1756","$148,960"
"7/17/2002","642 Evening","4953","$458,520"
"7/16/2002","064 Midday","1810","$121,760"
"7/16/2002","365 Evening","3043","$343,460"
"7/15/2002","623 Midday","2912","$282,310"
"7/15/2002","763 Evening","3416","$349,560"
"7/14/2002","382 Evening","2903","$219,140"
"7/13/2002","213 Midday","14241","$1,394,330"
"7/13/2002","627 Evening","3382","$404,290"
"7/12/2002","090 Midday","3532","$486,070"
"7/12/2002","952 Evening","3331","$315,040"
"7/11/2002","121 Midday","4879","$873,910"
"7/11/2002","490 Evening","1906","$167,450"
"7/10/2002","099 Midday","1162","$163,120"
"7/10/2002","826 Evening","2033","$232,900"
"7/9/2002","966 Midday","1324","$216,860"
"7/9/2002","382 Evening","3285","$248,830"
"7/8/2002","700 Midday","1632","$295,030"
"7/8/2002","977 Evening","1386","$203,780"
"7/7/2002","112 Evening","4373","$699,820"
"7/6/2002","286 Midday","2854","$248,460"
"7/6/2002","252 Evening","2417","$402,400"
"7/5/2002","743 Midday","2682","$255,020"
"7/5/2002","379 Evening","3978","$450,420"
"7/4/2002","009 Midday","1966","$289,810"
"7/4/2002","106 Evening","3716","$418,110"
"7/3/2002","445 Midday","1515","$282,090"
"7/3/2002","112 Evening","9039","$1,667,300"
"7/2/2002","619 Midday","2008","$224,220"
"7/2/2002","990 Evening","2764","$452,380"
"7/1/2002","714 Midday","6866","$894,670"
"7/1/2002","454 Evening","2205","$419,480"
"6/30/2002","197 Evening","3631","$319,740"
"6/29/2002","848 Midday","1574","$243,220"
"6/29/2002","215 Evening","4605","$544,160"
"6/28/2002","669 Midday","1468","$271,710"
"6/28/2002","524 Evening","3430","$354,500"
"6/27/2002","169 Midday","2724","$257,810"
"6/27/2002","387 Evening","2316","$260,800"
"6/26/2002","802 Midday","2001","$191,060"
"6/26/2002","560 Evening","1758","$162,880"
"6/25/2002","118 Midday","2234","$399,770"
"6/25/2002","960 Evening","2583","$215,970"
"6/24/2002","755 Midday","1472","$287,430"
"6/24/2002","070 Evening","3127","$415,170"
"6/23/2002","766 Evening","1279","$212,950"
"6/22/2002","803 Midday","3380","$336,370"
"6/22/2002","870 Evening","3019","$279,990"
"6/21/2002","414 Midday","4964","$989,600"
"6/21/2002","663 Evening","1819","$283,710"
"6/20/2002","158 Midday","3013","$274,530"
"6/20/2002","646 Evening","1463","$255,830"
"6/19/2002","204 Midday","3179","$277,930"
"6/19/2002","501 Evening","5217","$514,190"
"6/18/2002","245 Midday","3775","$388,580"
"6/18/2002","893 Evening","1462","$115,850"
"6/17/2002","476 Midday","2408","$240,700"
"6/17/2002","966 Evening","1827","$266,870"
"6/16/2002","116 Evening","4483","$806,790"
"6/15/2002","166 Midday","2997","$476,800"
"6/15/2002","812 Evening","4319","$440,740"
"6/14/2002","389 Midday","2308","$246,130"
"6/14/2002","385 Evening","4834","$551,040"
"6/13/2002","306 Midday","3124","$328,920"
"6/13/2002","080 Evening","1924","$273,630"
"6/12/2002","449 Midday","1576","$280,960"
"6/12/2002","439 Evening","3513","$351,860"
"6/11/2002","634 Midday","2864","$270,390"
"6/11/2002","009 Evening","2870","$430,900"
"6/10/2002","942 Midday","1976","$163,140"
"6/10/2002","059 Evening","2303","$171,320"
"6/9/2002","516 Evening","4947","$457,400"
"6/8/2002","271 Midday","11240","$905,690"
"6/8/2002","521 Evening","9421","$957,450"
"6/7/2002","852 Midday","4778","$493,700"
"6/7/2002","885 Evening","2825","$487,170"
"6/6/2002","879 Midday","2317","$194,720"
"6/6/2002","676 Evening","2053","$363,660"
"6/5/2002","490 Midday","2746","$234,210"
"6/5/2002","556 Evening","2297","$423,610"
"6/4/2002","964 Midday","1639","$147,470"
"6/4/2002","845 Evening","3063","$292,090"
"6/3/2002","101 Midday","7191","$1,478,470"
"6/3/2002","529 Evening","3297","$368,360"
"6/2/2002","056 Evening","2393","$180,840"
"6/1/2002","534 Midday","3480","$278,550"
"6/1/2002","978 Evening","6273","$470,170"
"5/31/2002","318 Midday","7620","$1,121,100"
"5/31/2002","158 Evening","6624","$719,970"
"5/30/2002","874 Midday","2466","$226,410"
"5/30/2002","299 Evening","2524","$449,900"
"5/29/2002","585 Midday","1355","$232,290"
"5/29/2002","496 Evening","2428","$271,350"
"5/28/2002","040 Midday","1468","$204,300"
"5/28/2002","771 Evening","3159","$479,520"
"5/27/2002","476 Midday","2175","$214,140"
"5/27/2002","836 Evening","3628","$317,870"
"5/26/2002","084 Evening","2317","$146,190"
"5/25/2002","841 Midday","4642","$411,200"
"5/25/2002","079 Evening","2023","$151,720"
"5/24/2002","834 Midday","2591","$241,710"
"5/24/2002","936 Evening","4379","$396,690"
"5/23/2002","008 Midday","1992","$278,370"
"5/23/2002","678 Evening","3625","$462,760"
"5/22/2002","315 Midday","6998","$766,990"
"5/22/2002","492 Evening","4065","$350,430"
"5/21/2002","412 Midday","5448","$582,990"
"5/21/2002","319 Evening","5496","$811,060"
"5/20/2002","180 Midday","3962","$318,100"
"5/20/2002","358 Evening","3723","$487,360"
"5/19/2002","726 Evening","3396","$362,170"
"5/18/2002","343 Midday","1785","$319,750"
"5/18/2002","095 Evening","2449","$178,230"
"5/17/2002","028 Midday","3029","$208,890"
"5/17/2002","666 Evening","19473","$7,423,250"
"5/16/2002","375 Midday","6434","$527,850"
"5/16/2002","316 Evening","7270","$1,086,690"
"5/15/2002","001 Midday","5370","$741,320"
"5/15/2002","020 Evening","3909","$465,130"
"5/14/2002","534 Midday","3437","$295,170"
"5/14/2002","930 Evening","3190","$310,930"
"5/13/2002","685 Midday","2417","$212,880"
"5/13/2002","738 Evening","3611","$360,860"
"5/12/2002","876 Evening","3939","$366,730"
"5/11/2002","915 Midday","6034","$586,280"
"5/11/2002","233 Evening","2441","$375,200"
"5/10/2002","660 Midday","1548","$266,550"
"5/10/2002","146 Evening","6615","$620,940"
"5/9/2002","642 Midday","4502","$429,360"
"5/9/2002","536 Evening","3310","$289,960"
"5/8/2002","812 Midday","5207","$556,720"
"5/8/2002","460 Evening","2611","$236,850"
"5/7/2002","605 Midday","2949","$351,650"
"5/7/2002","109 Evening","7197","$910,410"
"5/6/2002","434 Midday","1818","$302,160"
"5/6/2002","939 Evening","1756","$290,660"
"5/5/2002","840 Evening","5105","$444,580"
"5/4/2002","086 Midday","3231","$243,900"
"5/4/2002","881 Evening","4992","$827,380"
"5/3/2002","999 Midday","21693","$8,264,750"
"5/3/2002","146 Evening","7748","$771,700"
"5/2/2002","016 Midday","3059","$205,480"
"5/2/2002","246 Evening","7645","$963,480"
"5/1/2002","236 Midday","2925","$236,060"
"5/1/2002","796 Evening","10813","$765,570"
"4/30/2002","097 Midday","1899","$137,390"
"4/30/2002","522 Evening","3475","$655,140"
"4/29/2002","401 Midday","3452","$330,400"
"4/29/2002","413 Evening","5674","$774,110"
"4/28/2002","236 Evening","4494","$433,360"
"4/27/2002","066 Midday","1377","$201,420"
"4/27/2002","124 Evening","8111","$810,750"
"4/26/2002","289 Midday","2845","$277,330"
"4/26/2002","786 Evening","3407","$301,400"
"4/25/2002","768 Midday","4102","$350,500"
"4/25/2002","268 Evening","3259","$367,260"
"4/24/2002","267 Midday","2382","$221,150"
"4/24/2002","197 Evening","4072","$368,180"
"4/23/2002","764 Midday","2935","$255,850"
"4/23/2002","811 Evening","6153","$1,046,020"
"4/22/2002","046 Midday","1996","$151,360"
"4/22/2002","018 Evening","4081","$274,100"
"4/21/2002","921 Evening","4410","$383,370"
"4/20/2002","847 Midday","1618","$136,340"
"4/20/2002","504 Evening","3081","$369,510"
"4/19/2002","200 Midday","3247","$689,460"
"4/19/2002","025 Evening","6007","$452,970"
"4/18/2002","437 Midday","3489","$319,080"
"4/18/2002","364 Evening","7266","$772,230"
"4/17/2002","348 Midday","2930","$333,970"
"4/17/2002","444 Evening","31267","$11,979,750"
"4/16/2002","715 Midday","3550","$358,030"
"4/16/2002","639 Evening","2376","$208,660"
"4/15/2002","478 Midday","2663","$294,630"
"4/15/2002","644 Evening","2016","$347,050"
"4/14/2002","732 Evening","4001","$376,100"
"4/13/2002","853 Midday","2228","$192,040"
"4/13/2002","314 Evening","8119","$784,050"
"4/12/2002","006 Midday","1901","$304,650"
"4/12/2002","594 Evening","2293","$177,360"
"4/11/2002","998 Midday","2167","$342,730"
"4/11/2002","551 Evening","2812","$472,340"
"4/10/2002","801 Midday","4179","$400,130"
"4/10/2002","699 Evening","1089","$179,390"
"4/9/2002","681 Midday","2139","$173,620"
"4/9/2002","762 Evening","5834","$576,200"
"4/8/2002","151 Midday","2203","$325,460"
"4/8/2002","954 Evening","3096","$316,190"
"4/7/2002","529 Evening","3441","$357,360"
"4/6/2002","006 Midday","2424","$333,100"
"4/6/2002","295 Evening","3439","$302,720"
"4/5/2002","082 Midday","2416","$156,620"
"4/5/2002","824 Evening","4330","$425,140"
"4/4/2002","887 Midday","1219","$193,000"
"4/4/2002","019 Evening","4993","$346,400"
"4/3/2002","516 Midday","2603","$295,570"
"4/3/2002","615 Evening","3295","$341,850"
"4/2/2002","739 Midday","2519","$235,810"
"4/2/2002","775 Evening","1513","$242,460"
"4/1/2002","345 Midday","4478","$514,510"
"4/1/2002","767 Evening","1941","$361,720"
"3/31/2002","146 Evening","7355","$708,960"
"3/30/2002","312 Midday","16051","$1,634,750"
"3/30/2002","082 Evening","3179","$211,770"
"3/29/2002","037 Midday","4171","$311,900"
"3/29/2002","660 Evening","2478","$450,880"
"3/28/2002","785 Midday","2886","$225,310"
"3/28/2002","302 Evening","4970","$420,500"
"3/27/2002","913 Midday","4754","$483,750"
"3/27/2002","865 Evening","2725","$270,300"
"3/26/2002","369 Midday","2858","$368,060"
"3/26/2002","814 Evening","3523","$421,070"
"3/25/2002","826 Midday","2063","$199,700"
"3/25/2002","356 Evening","3170","$330,210"
"3/24/2002","219 Evening","5012","$587,280"
"3/23/2002","983 Midday","1767","$139,880"
"3/23/2002","722 Evening","2163","$344,390"
