
"Date", "Numbers", "Winners", "Total Payout"
"12/10/1998","1902 Evening","813","$226,200"
"12/9/1998","4384 Evening","199","$82,200"
"12/8/1998","2902 Evening","276","$147,000"
"12/7/1998","1856 Evening","456","$161,900"
"12/6/1998","2968 Evening","353","$83,200"
"12/5/1998","5960 Evening","376","$81,000"
"12/4/1998","3615 Evening","638","$121,100"
"12/3/1998","0113 Evening","997","$315,700"
"12/2/1998","7839 Evening","327","$64,300"
"12/1/1998","9021 Evening","910","$143,100"
"11/30/1998","9258 Evening","431","$102,100"
"11/29/1998","6523 Evening","407","$77,000"
"11/28/1998","8470 Evening","303","$71,000"
"11/27/1998","2581 Evening","607","$111,500"
"11/26/1998","4857 Evening","326","$71,100"
"11/25/1998","8263 Evening","475","$141,700"
"11/24/1998","8677 Evening","168","$47,300"
"11/23/1998","6247 Evening","498","$111,000"
"11/22/1998","4133 Evening","228","$120,000"
"11/21/1998","7311 Evening","418","$152,800"
"11/20/1998","0618 Evening","496","$91,500"
"11/19/1998","9441 Evening","447","$122,100"
"11/18/1998","8778 Evening","182","$113,600"
"11/17/1998","2826 Evening","199","$68,700"
"11/16/1998","5971 Evening","673","$103,500"
"11/15/1998","8290 Evening","310","$47,300"
"11/14/1998","9420 Evening","502","$77,700"
"11/13/1998","1440 Evening","562","$245,200"
"11/12/1998","9066 Evening","207","$61,700"
"11/11/1998","6599 Evening","158","$60,300"
"11/10/1998","3924 Evening","368","$64,000"
"11/9/1998","3858 Evening","183","$62,200"
"11/8/1998","5020 Evening","378","$164,000"
"11/7/1998","8175 Evening","447","$90,000"
"11/6/1998","5951 Evening","507","$141,000"
"11/5/1998","2921 Evening","441","$154,100"
"11/4/1998","5784 Evening","372","$75,900"
"11/3/1998","9565 Evening","171","$78,900"
"11/2/1998","8455 Evening","188","$73,200"
"11/1/1998","3028 Evening","377","$76,500"
"10/31/1998","5082 Evening","532","$128,300"
"10/30/1998","7796 Evening","212","$64,600"
"10/29/1998","4635 Evening","751","$145,800"
"10/28/1998","3648 Evening","360","$82,800"
"10/27/1998","5533 Evening","315","$207,700"
"10/26/1998","6543 Evening","521","$125,700"
"10/25/1998","9134 Evening","557","$91,300"
"10/24/1998","3211 Evening","767","$284,000"
"10/23/1998","7239 Evening","428","$83,500"
"10/22/1998","2057 Evening","443","$86,100"
"10/21/1998","7730 Evening","201","$82,000"
"10/20/1998","5003 Evening","271","$83,000"
"10/19/1998","2048 Evening","509","$196,500"
"10/18/1998","9381 Evening","481","$72,200"
"10/17/1998","2501 Evening","969","$166,600"
"10/16/1998","0379 Evening","371","$68,800"
"10/15/1998","7318 Evening","490","$71,300"
"10/14/1998","0985 Evening","318","$50,400"
"10/13/1998","1814 Evening","250","$106,200"
"10/12/1998","8925 Evening","340","$61,000"
"10/11/1998","5002 Evening","394","$113,400"
"10/10/1998","2595 Evening","196","$100,800"
"10/9/1998","8058 Evening","227","$79,200"
"10/8/1998","7846 Evening","405","$95,000"
"10/7/1998","7650 Evening","360","$69,600"
"10/6/1998","9665 Evening","166","$75,500"
"10/5/1998","4263 Evening","475","$98,000"
"10/4/1998","9900 Evening","218","$175,900"
"10/3/1998","2041 Evening","975","$185,400"
"10/2/1998","7772 Evening","322","$420,794"
"10/1/1998","6395 Evening","466","$144,700"
"9/30/1998","4000 Evening","253","$435,973"
"9/29/1998","3669 Evening","165","$98,600"
"9/28/1998","4103 Evening","665","$153,800"
"9/27/1998","2080 Evening","205","$102,400"
"9/26/1998","6305 Evening","433","$67,500"
"9/25/1998","6736 Evening","191","$66,700"
"9/24/1998","2912 Evening","450","$174,200"
"9/23/1998","8858 Evening","114","$168,702"
"9/22/1998","2715 Evening","636","$126,500"
"9/21/1998","7237 Evening","279","$123,600"
"9/20/1998","0717 Evening","288","$173,500"
"9/19/1998","7773 Evening","198","$236,102"
"9/18/1998","2774 Evening","251","$133,900"
"9/17/1998","4592 Evening","492","$92,200"
"9/16/1998","3861 Evening","442","$85,500"
"9/15/1998","1543 Evening","593","$148,800"
"9/14/1998","3657 Evening","535","$124,000"
"9/13/1998","7563 Evening","347","$50,000"
"9/12/1998","5406 Evening","441","$101,000"
"9/11/1998","2315 Evening","904","$201,300"
"9/10/1998","9711 Evening","368","$101,200"
"9/9/1998","4304 Evening","229","$99,100"
"9/8/1998","0166 Evening","353","$103,200"
"9/7/1998","8522 Evening","190","$65,400"
"9/6/1998","7708 Evening","150","$64,600"
"9/5/1998","0357 Evening","530","$129,700"
"9/4/1998","9498 Evening","275","$259,000"
"9/3/1998","4529 Evening","517","$86,800"
"9/2/1998","7927 Evening","192","$115,100"
"9/1/1998","4506 Evening","428","$84,600"
"8/31/1998","0862 Evening","399","$76,500"
"8/30/1998","1286 Evening","481","$142,200"
"8/29/1998","4482 Evening","275","$102,000"
"8/28/1998","0460 Evening","244","$86,200"
"8/27/1998","2313 Evening","422","$175,500"
"8/26/1998","8534 Evening","448","$65,300"
"8/25/1998","6571 Evening","417","$81,100"
"8/24/1998","0505 Evening","390","$243,700"
"8/23/1998","4252 Evening","330","$133,800"
"8/22/1998","5403 Evening","545","$109,200"
"8/21/1998","3465 Evening","755","$186,800"
"8/20/1998","8874 Evening","173","$67,100"
"8/19/1998","0102 Evening","897","$247,600"
"8/18/1998","1011 Evening","739","$965,498"
"8/17/1998","8140 Evening","719","$152,300"
"8/16/1998","3842 Evening","413","$78,000"
"8/15/1998","9432 Evening","423","$72,700"
"8/14/1998","7313 Evening","372","$161,200"
"8/13/1998","7232 Evening","318","$128,900"
"8/12/1998","0790 Evening","194","$67,500"
"8/11/1998","9804 Evening","353","$86,400"
"8/10/1998","7282 Evening","254","$108,700"
"8/9/1998","8645 Evening","331","$59,500"
"8/8/1998","0152 Evening","1000","$151,900"
"8/7/1998","3567 Evening","558","$106,200"
"8/6/1998","4195 Evening","859","$144,200"
"8/5/1998","8108 Evening","416","$143,600"
"8/4/1998","4030 Evening","279","$94,700"
"8/3/1998","7343 Evening","262","$90,200"
"8/2/1998","1855 Evening","223","$167,600"
"8/1/1998","2227 Evening","290","$402,433"
"7/31/1998","1275 Evening","909","$284,300"
"7/30/1998","6896 Evening","167","$76,700"
"7/29/1998","4220 Evening","320","$129,100"
"7/28/1998","7043 Evening","350","$45,000"
"7/27/1998","2362 Evening","241","$83,700"
"7/26/1998","0323 Evening","211","$69,800"
"7/25/1998","5774 Evening","206","$69,300"
"7/24/1998","4094 Evening","247","$106,000"
"7/23/1998","8363 Evening","234","$81,500"
"7/22/1998","5987 Evening","365","$78,800"
"7/21/1998","8304 Evening","362","$62,500"
"7/20/1998","3767 Evening","189","$79,600"
"7/19/1998","9300 Evening","182","$54,900"
"7/18/1998","3228 Evening","276","$101,800"
"7/17/1998","0674 Evening","419","$118,800"
"7/16/1998","3555 Evening","146","$149,954"
"7/15/1998","1973 Evening","936","$428,700"
"7/14/1998","9405 Evening","437","$67,400"
"7/13/1998","0747 Evening","228","$109,900"
"7/12/1998","6015 Evening","546","$108,000"
"7/11/1998","7085 Evening","418","$81,800"
"7/10/1998","9212 Evening","609","$180,700"
"7/9/1998","4254 Evening","304","$129,700"
"7/8/1998","9615 Evening","713","$104,800"
"7/7/1998","3669 Evening","247","$144,400"
"7/6/1998","7770 Evening","260","$280,037"
"7/5/1998","0101 Evening","1534","$767,500"
"7/4/1998","3528 Evening","492","$78,600"
"7/3/1998","5336 Evening","304","$104,000"
"7/2/1998","3292 Evening","323","$131,100"
"7/1/1998","9441 Evening","435","$133,600"
"6/30/1998","2523 Evening","307","$129,600"
"6/29/1998","0496 Evening","323","$45,900"
"6/28/1998","3895 Evening","339","$109,800"
"6/27/1998","5262 Evening","348","$137,000"
"6/26/1998","0633 Evening","207","$57,100"
"6/25/1998","2409 Evening","472","$126,700"
"6/24/1998","9520 Evening","468","$91,700"
"6/23/1998","5760 Evening","323","$41,100"
"6/22/1998","9305 Evening","319","$75,300"
"6/21/1998","1757 Evening","219","$119,000"
"6/20/1998","4265 Evening","535","$122,000"
"6/19/1998","2952 Evening","271","$95,600"
"6/18/1998","2963 Evening","455","$103,100"
"6/17/1998","6814 Evening","451","$80,200"
"6/16/1998","5755 Evening","145","$138,652"
"6/15/1998","7155 Evening","252","$93,200"
"6/14/1998","9358 Evening","363","$55,800"
"6/13/1998","2054 Evening","595","$197,100"
"6/12/1998","3393 Evening","201","$186,805"
"6/11/1998","9958 Evening","182","$71,600"
"6/10/1998","0776 Evening","245","$90,000"
"6/9/1998","0923 Evening","442","$112,900"
"6/8/1998","5298 Evening","407","$97,500"
"6/7/1998","4589 Evening","365","$70,800"
"6/6/1998","9141 Evening","614","$179,500"
"6/5/1998","3493 Evening","262","$130,200"
"6/4/1998","8970 Evening","487","$91,600"
"6/3/1998","2520 Evening","339","$216,000"
"6/2/1998","6120 Evening","821","$168,300"
"6/1/1998","1066 Evening","361","$282,100"
"5/31/1998","3782 Evening","442","$80,800"
"5/30/1998","3371 Evening","372","$130,500"
"5/29/1998","0949 Evening","196","$65,200"
"5/28/1998","2323 Evening","515","$442,700"
"5/27/1998","6270 Evening","430","$119,700"
"5/26/1998","5698 Evening","391","$96,200"
"5/25/1998","9450 Evening","428","$224,400"
"5/24/1998","7595 Evening","153","$52,600"
"5/23/1998","3451 Evening","579","$134,000"
"5/22/1998","2893 Evening","525","$119,500"
"5/21/1998","7104 Evening","641","$131,100"
"5/20/1998","2130 Evening","1260","$271,400"
"5/19/1998","3223 Evening","497","$336,100"
"5/18/1998","4388 Evening","242","$105,600"
"5/17/1998","9643 Evening","404","$87,100"
"5/16/1998","0248 Evening","622","$118,200"
"5/15/1998","9781 Evening","760","$123,900"
"5/14/1998","2703 Evening","460","$98,500"
"5/13/1998","0576 Evening","366","$63,000"
"5/12/1998","4254 Evening","360","$148,800"
"5/11/1998","2940 Evening","434","$129,400"
"5/10/1998","1172 Evening","474","$169,000"
"5/9/1998","3543 Evening","345","$114,300"
"5/8/1998","2553 Evening","388","$174,800"
"5/7/1998","9667 Evening","229","$66,800"
"5/6/1998","2504 Evening","514","$101,200"
"5/5/1998","3899 Evening","192","$77,300"
"5/4/1998","9255 Evening","224","$69,500"
"5/3/1998","1115 Evening","315","$492,616"
"5/2/1998","8638 Evening","246","$115,400"
"5/1/1998","5610 Evening","760","$194,200"
"4/30/1998","6496 Evening","237","$95,800"
"4/29/1998","4831 Evening","571","$125,400"
"4/28/1998","3829 Evening","432","$83,900"
"4/27/1998","5046 Evening","436","$79,900"
"4/26/1998","9555 Evening","133","$122,167"
"4/25/1998","4183 Evening","588","$163,900"
"4/24/1998","9558 Evening","244","$79,600"
"4/23/1998","0547 Evening","448","$75,100"
"4/22/1998","0031 Evening","1061","$291,100"
"4/21/1998","8905 Evening","290","$49,600"
"4/20/1998","4104 Evening","411","$159,400"
"4/19/1998","7065 Evening","308","$78,400"
"4/18/1998","5732 Evening","677","$126,600"
"4/17/1998","1988 Evening","458","$345,900"
"4/16/1998","5568 Evening","242","$70,200"
"4/15/1998","5812 Evening","674","$184,900"
"4/14/1998","4995 Evening","232","$99,500"
"4/13/1998","0905 Evening","244","$71,400"
"4/12/1998","9311 Evening","464","$118,800"
"4/11/1998","0716 Evening","534","$115,600"
"4/10/1998","9352 Evening","607","$125,700"
"4/9/1998","7350 Evening","553","$110,000"
"4/8/1998","8968 Evening","250","$99,900"
"4/7/1998","5228 Evening","318","$136,500"
"4/6/1998","6967 Evening","221","$171,800"
"4/5/1998","3068 Evening","387","$98,000"
"4/4/1998","8623 Evening","582","$86,800"
"4/3/1998","2822 Evening","231","$271,077"
"4/2/1998","6922 Evening","338","$131,000"
"4/1/1998","5610 Evening","549","$127,600"
"3/31/1998","4104 Evening","490","$163,900"
"3/30/1998","7446 Evening","303","$99,200"
"3/29/1998","3747 Evening","247","$137,500"
"3/28/1998","9416 Evening","922","$147,900"
"3/27/1998","3839 Evening","344","$172,100"
"3/26/1998","3953 Evening","401","$123,600"
"3/25/1998","2929 Evening","460","$431,900"
"3/24/1998","8602 Evening","504","$85,700"
"3/23/1998","3808 Evening","253","$106,800"
"3/22/1998","8264 Evening","904","$140,000"
"3/21/1998","2330 Evening","419","$212,800"
"3/20/1998","2222 Evening","2573","$9,000,000"
"3/19/1998","3884 Evening","300","$174,100"
"3/18/1998","4361 Evening","713","$143,700"
"3/17/1998","8231 Evening","699","$105,300"
"3/16/1998","9100 Evening","692","$240,800"
"3/15/1998","2335 Evening","232","$116,700"
"3/14/1998","1560 Evening","609","$195,400"
"3/13/1998","9888 Evening","206","$264,800"
"3/12/1998","6658 Evening","236","$61,500"
"3/11/1998","4556 Evening","249","$115,100"
"3/10/1998","1816 Evening","312","$145,500"
"3/9/1998","4331 Evening","381","$127,500"
"3/8/1998","2866 Evening","223","$90,000"
"3/7/1998","7717 Evening","341","$382,175"
"3/6/1998","0403 Evening","393","$133,200"
"3/5/1998","6938 Evening","520","$66,200"
"3/4/1998","8959 Evening","304","$119,400"
"3/3/1998","7211 Evening","834","$287,600"
"3/2/1998","4686 Evening","226","$97,800"
"3/1/1998","0138 Evening","694","$154,200"
"2/28/1998","6500 Evening","311","$169,200"
"2/27/1998","3973 Evening","343","$159,800"
"2/26/1998","4169 Evening","1090","$201,000"
"2/25/1998","8822 Evening","299","$217,900"
"2/24/1998","5340 Evening","580","$108,600"
"2/23/1998","2150 Evening","1043","$315,000"
"2/22/1998","2942 Evening","238","$99,600"
"2/21/1998","6738 Evening","673","$109,400"
"2/20/1998","2090 Evening","350","$198,900"
"2/19/1998","8456 Evening","464","$96,100"
"2/18/1998","5447 Evening","217","$108,600"
"2/17/1998","7697 Evening","205","$85,700"
"2/16/1998","6911 Evening","586","$132,800"
"2/15/1998","6905 Evening","367","$71,600"
"2/14/1998","0201 Evening","1038","$293,800"
"2/13/1998","8019 Evening","918","$154,300"
"2/12/1998","1673 Evening","608","$132,900"
"2/11/1998","0339 Evening","208","$56,900"
"2/10/1998","6562 Evening","225","$98,700"
"2/9/1998","9793 Evening","169","$50,800"
"2/8/1998","6781 Evening","512","$103,900"
"2/7/1998","8647 Evening","553","$98,600"
"2/6/1998","7814 Evening","703","$140,800"
"2/5/1998","8894 Evening","168","$57,900"
"2/4/1998","1541 Evening","444","$151,500"
"2/3/1998","0222 Evening","244","$228,057"
"2/2/1998","5846 Evening","508","$168,000"
"2/1/1998","3488 Evening","212","$92,400"
"1/31/1998","1575 Evening","361","$200,700"
"1/30/1998","8026 Evening","638","$185,000"
"1/29/1998","2169 Evening","927","$204,300"
"1/28/1998","5961 Evening","817","$133,600"
"1/27/1998","6226 Evening","332","$234,400"
"1/26/1998","0919 Evening","539","$153,200"
"1/25/1998","4633 Evening","204","$74,300"
"1/24/1998","1681 Evening","287","$101,900"
"1/23/1998","3376 Evening","272","$89,300"
"1/22/1998","4666 Evening","92","$95,108"
"1/21/1998","0766 Evening","195","$71,600"
"1/20/1998","2798 Evening","454","$93,100"
"1/19/1998","0993 Evening","197","$62,600"
"1/18/1998","4915 Evening","924","$142,600"
"1/17/1998","0378 Evening","485","$102,900"
"1/16/1998","8927 Evening","511","$93,600"
"1/15/1998","2419 Evening","1193","$265,600"
"1/14/1998","8868 Evening","85","$96,514"
"1/13/1998","8005 Evening","207","$97,900"
"1/12/1998","3469 Evening","526","$182,100"
"1/11/1998","5983 Evening","424","$62,900"
"1/10/1998","1125 Evening","874","$570,300"
"1/9/1998","0972 Evening","634","$100,100"
"1/8/1998","2305 Evening","714","$164,700"
"1/7/1998","4016 Evening","693","$181,400"
"1/6/1998","8521 Evening","761","$208,300"
"1/5/1998","6316 Evening","341","$107,500"
"1/4/1998","3593 Evening","230","$107,400"
"1/3/1998","3717 Evening","376","$175,900"
"1/2/1998","8805 Evening","233","$107,000"
"1/1/1998","2462 Evening","411","$248,900"
"12/31/1997","5051 Evening","562","$285,900"
"12/30/1997","2600 Evening","360","$287,900"
"12/29/1997","1284 Evening","1129","$277,300"
"12/28/1997","2649 Evening","597","$140,400"
"12/27/1997","2667 Evening","239","$123,500"
"12/26/1997","2164 Evening","1087","$284,400"
"12/25/1997","0772 Evening","304","$114,000"
"12/24/1997","8322 Evening","378","$149,600"
"12/23/1997","8009 Evening","368","$109,900"
"12/22/1997","5385 Evening","272","$111,500"
"12/21/1997","5726 Evening","596","$82,100"
"12/20/1997","7902 Evening","681","$114,300"
"12/19/1997","3389 Evening","259","$124,000"
"12/18/1997","5431 Evening","798","$136,500"
"12/17/1997","9589 Evening","187","$66,100"
"12/16/1997","0809 Evening","232","$77,800"
"12/15/1997","2841 Evening","728","$139,200"
"12/14/1997","7072 Evening","240","$105,000"
"12/13/1997","7143 Evening","962","$238,700"
"12/12/1997","6329 Evening","703","$159,200"
"12/11/1997","2481 Evening","823","$166,500"
"12/10/1997","9120 Evening","1129","$198,500"
"12/9/1997","4773 Evening","262","$109,000"
"12/8/1997","5407 Evening","488","$111,000"
"12/7/1997","3625 Evening","596","$144,900"
"12/6/1997","1419 Evening","1103","$435,300"
"12/5/1997","6469 Evening","226","$64,100"
"12/4/1997","1199 Evening","884","$586,500"
"12/3/1997","7569 Evening","657","$126,900"
"12/2/1997","3942 Evening","565","$137,200"
"12/1/1997","2820 Evening","302","$126,300"
"11/30/1997","9701 Evening","621","$128,900"
"11/29/1997","3757 Evening","348","$179,200"
"11/28/1997","2721 Evening","577","$211,200"
"11/27/1997","5563 Evening","203","$64,100"
"11/26/1997","6420 Evening","820","$156,900"
"11/25/1997","3900 Evening","229","$114,700"
"11/24/1997","3176 Evening","629","$143,800"
"11/23/1997","2164 Evening","689","$178,800"
"11/22/1997","6538 Evening","605","$120,300"
"11/21/1997","3710 Evening","852","$177,700"
"11/20/1997","6635 Evening","211","$75,100"
"11/19/1997","9580 Evening","355","$74,500"
"11/18/1997","0572 Evening","572","$110,900"
"11/17/1997","3949 Evening","205","$159,800"
"11/16/1997","4158 Evening","528","$89,400"
"11/15/1997","6229 Evening","307","$143,500"
"11/14/1997","4926 Evening","694","$124,300"
"11/13/1997","0301 Evening","1311","$351,600"
"11/12/1997","1300 Evening","692","$531,800"
"11/11/1997","5021 Evening","903","$114,600"
"11/10/1997","0846 Evening","586","$84,900"
"11/9/1997","0910 Evening","393","$123,400"
"11/8/1997","8125 Evening","807","$129,500"
"11/7/1997","8423 Evening","744","$176,700"
"11/6/1997","6359 Evening","566","$151,500"
"11/5/1997","0284 Evening","791","$118,100"
"11/4/1997","2108 Evening","857","$192,100"
"11/3/1997","6093 Evening","471","$111,800"
"11/2/1997","2304 Evening","703","$139,100"
"11/1/1997","2430 Evening","656","$135,100"
